Car Make,Car Model,Dealer or Individual,Price,Year,Location,Mileage,Doors,Color,Transmission,VIN#,Engine,Description,Web link,Screenshot
Toyota,Corolla,Dealer,15771,2018,PA,80822,4,Super White,Automatic,2T1BURHE2JC996040,1.8L 4-Cylinder Gas Engine,"CARFAX One-Owner. Super White 2018 Toyota Corolla SE FWD CVT 1.8L I4 DOHC 4-Wheel Disc Brakes, 6 Speakers, ABS brakes, Active Cruise Control, Air Conditioning, Alloy wheels, AM/FM radio, Auto High-beam Headlights, Automatic temperature control, Brake assist, Bumpers: body-color, CD player, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Exterior Parking Camera Rear, Fabric Seat Trim w/SofTex, Front anti-roll bar, Front Bucket Seats, Front Center Armrest w/Storage, Front reading lights, Front Sport Bucket Seats, Front wheel independent suspension, Fully automatic headlights, Heated door mirrors, Illuminated entry, Knee airbag, Leather steering wheel, Low tire pressure warning, Occupant sensing airbag, Outside temperature display, Overhead airbag, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power steering, Power windows, Radio data system, Radio: Entune Audio w/6.1 Screen, Rear anti-roll bar, Rear seat center armrest, Rear window defroster, Remote keyless entry, Speed control, Speed-sensing steering, Split folding rear seat, Spoiler, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Turn signal indicator mirrors, Variably intermittent wipers, Wheels: 17 x 7.0 Machined Alloy.

28/36 City/Highway MPG

Awards:
* 2018 KBB.com Best Resale Value Awards * 2018 KBB.com 10 Most Awarded Brands",https://www.autotrader.com/cars-for-sale/vehicle/703227507?LNX=SPGOOGLE&city=Pittsburgh&gad_source=1&gclid=CjwKCAiAzc2tBhA6EiwArv-i6Uw0v3iuGG6fJjRtKdfmpOuK0VBq7lkCB4hWvYHoYRtsr7no3KnP6BoCFbUQAvD_BwE&gclsrc=aw.ds&listingType=USED&makeCode=TOYOTA&modelCode=COROL&newSearch=false&=&referrer=%2Fcars-for-sale%2Fpittsburgh-pa%3FLNX%3DSPGOOGLE%26gad_source%3D1%26gclid%3DCjwKCAiAzc2tBhA6EiwArv-i6Uw0v3iuGG6fJjRtKdfmpOuK0VBq7lkCB4hWvYHoYRtsr7no3KnP6BoCFbUQAvD_BwE%26gclsrc%3Daw.ds%26makeCode1%3DTOYOTA%26modelCode1%3DCOROL%26%26searchRadius%3D50%26sem%3D1%26startYear%3D2015%26utm_campaign%3Dat_na_na_national_evergreen_roi_na_na%26utm_content%3Dfeed_na_na_na_na_spgooglenonbrandvla_na%26utm_medium%3Dsem_listings-vla_perf%26utm_source%3DGOOGLE%26zip%3D15201&searchRadius=50&sem=1&startYear=2015&state=PA&utm_campaign=at_na_na_national_evergreen_roi_na_na&utm_content=feed_na_na_na_na_spgooglenonbrandvla_na&utm_medium=sem_listings-vla_perf&utm_source=GOOGLE&zip=15201&clickType=alpha,https://drive.google.com/open?id=1SGpsDiPzJDTQ3_nYuSL7FLPo-fo1BKN-
Toyota,Rav4,Dealer,13400,2015,PA,115353,4,Red,Automatic,2T3BFREV9FW243312,4 Cyl,"CD player, Cruise Control, Rear Backup Camera. 22/29 City/Highway MPG

Barcelona Red Metallic 2015 Toyota RAV4 LE AWD AWD 2.5L 4-Cylinder DOHC Dual VVT-i 6-Speed Automatic

Fresh Arrival. Call for more details.


Our goal is to provide our customers the best value when they choose one of our quality pre-owned vehicles. We use the power of Kelley Blue Book, CARFAX, and Autotrader to set a great low price on your favorite pre-owned vehicle.

Awards:
* 2015 IIHS Top Safety Pick, Top Safety Pick+ * 2015 KBB.com 10 Best SUVs Under $25,000 * 2015 KBB.com 10 Best All-Wheel Drive Vehicles Under $25,000",https://www.carfax.com/vehicle/2T3BFREV9FW243312?store=TJRNAN2GFL&partner=VLA_C&gad_source=1&gclid=CjwKCAiAzc2tBhA6EiwArv-i6WXxSI7RXa_vwr1bbe1OgijqC7Hg74PZyzhpSf58AIkjMw7oTioPuBoCxIMQAvD_BwE&gclsrc=aw.ds,https://drive.google.com/open?id=1XyXN967_I1eor5Y7bXN0AooFZdGB5aql
Toyota,Rav4,Dealer,15594,2015,PA,,4,Super White,Automatic,2T3RFREV1FW386639,2.5L 4 Cylinder Engine,"Extra Clean. EPA 29 MPG Hwy/22 MPG City! Sunroof, Navigation, Dual Zone A/C, AWD, Alloy Wheels, iPod/MP3 Input, HEIGHT-ADJUSTABLE POWER LIFTGATE, RADIO: ENTUNE DISPLAY AUDIO W/NAVIGAT..., Non-Smoker vehicle, AutoCheck One Owner AND MORE!

KEY FEATURES INCLUDE
Sunroof, iPod/MP3 Input, Chrome Wheels, Dual Zone A/C Toyota XLE with Super White exterior and Black interior features a 4 Cylinder Engine with 176 HP at 6000 RPM*.

OPTION PACKAGES
6.1 touch-screen w/integrated backup camera display, AM/FM CD player w/MP3/WMA playback capability, 6-speakers in 6 locations, SiriusXM Radio, HD Radio w/iTunes Tagging, auxiliary audio jack, USB port w/iPod connectivity and control, vehicle information w/customizable settings, hands-free phone capability, phone book access, advanced voice recognition, text-to-speech w/programmed and customizable test responses and music streaming via Bluetooth® wireless technology, HEIGHT-ADJUSTABLE POWER LIFTGATE. Rear Spoiler, Privacy Glass, Keyless Entry, Child Safety Locks, Steering Wheel Controls. Non-Smoker vehicle, AutoCheck One Owner

EXPERTS ARE SAYING
Edmunds.com explains Roomy interior for people and cargo; strikes a good balance between ride comfort and sure-footed handling. .

EXCELLENT VALUE
Extra Clean Was $15,999.

Pricing analysis performed on 1/23/2024. Horsepower calculations based on trim engine configuration. Fuel economy calculations based on original manufacturer data for trim engine configuration. Please confirm the accuracy of the included equipment by calling us prior to purchase.",https://www.wrightcars.com/VehicleDetails/used-2015-Toyota-RAV4-AWD_4dr_XLE_%28Natl%29-Wexford-PA/5740509470?store=WAG0001&p.WAG4694&keyword=&gad_source=1&gclid=CjwKCAiAzc2tBhA6EiwArv-i6YAATMHzp3LmPXKd17g9uytOiSh9tkzfza-S4Fz2QU0lhYFjQMtv3BoCZMAQAvD_BwE,https://drive.google.com/open?id=11d9XztEVwYauMUMGDjxlPGPkV4ihMH-s
Toyota,Camry,Dealer,12403,2012,PA,99137,4,Gray,Automatic,4T1BD1FK5CU026016,2.5L I4 Hybrid DOHC," CARFAX One-Owner. Clean CARFAX.
2012 Toyota Camry Hybrid LE Cosmic Gray Mica CarFax One Owner, Clean Carfax, Push Button Start, Hands Free Calling, Local Trade-in, Passed Rigorous Safety Inspection Performed by Certified Technician, Free Lifetime Car Washes, Free State Inspections, Camry Hybrid LE, 4D Sedan, 2.5L I4 Hybrid DOHC, eCVT, Cosmic Gray Mica, ABS brakes, Electronic Stability Control, Front dual zone A/C, Illuminated entry, Low tire pressure warning, Remote keyless entry, Traction control.


Awards:
* 2012 KBB.com Best Resale Value Awards ",https://www.spitzeracura.com/inventory/4T1BD1FK5CU026016/?store=MC&jdp_digadprov=dealerinspire&jdp_channel=pmax&jdp_campaign_platform=google&jdp_cid=20632592118&jdp_adid=&jdp_campaign=Q4%20RMF%20%7C%20PMax%3A%20VLA_New_Acura_Multi_A&cars_ad_id=&cars_channel=pmax&cars_platform_account_id=1818374327&cars_platform=google&gad_source=1&gclid=CjwKCAiAzc2tBhA6EiwArv-i6YY4mNuI3e9n_c9J_fTd4wFcRr8MKhKnmaRhPS0ZR4zM4PPZBU0mRBoCNk8QAvD_BwE,https://drive.google.com/open?id=1twCxm7DcUANtKELZxNue-F8gTgLWDepW
Toyota,Camry,Dealer,12788,2012,PA,76572,4,White,Automatic,4T4BF1FK0CR254814,178 hp 2.5L I4,"ONE OWNER!!! SUPER CLEAN CAMRY LE SEDAN WITH BACK-UP CAMERA POWER SEAT BLUETOOTH POWER WINDOWS AND LOCKS KEYLESS ENTRY CRUISE CONTROL RADIO CONTROLS ON THE STEERING WHEEL ANTI LOCK BRAKES SIDE AIRBAGS FRESH OIL AND FILTER CHANGE NEW PA. INSPECTION AND MORE. SUPER NICE!!! THESE CAMRY'S ARE KNOWN TO LAST WELL OVER 300000 MILES!!! There is a difference between our pre-owned vehicles and the typical used car lots vehicle. Our cars are hand picked inspected by skilled technicians and professionally detailed! GOLICK MOTORS-PITCAIRN. SAME LOCATION SINCE 1935!To view more photos of this vehicle visit us at: www.golickmotors.com or call 412-372-7420 to schedule your test drive today.

Additional Information

ABS Brakes,Air Conditioning,AM/FM Radio,Backup Camera,Bluetooth,Cargo Area Tiedowns,CD Player,Child Safety Door Locks,Cruise Control,Daytime Running Lights,Driver Airbag,Electronic Brake Assistance,Front Air Dam,Front Side Airbag,Interval Wipers,Passenger Airbag,Power Adjustable Exterior Mirror,Power Door Locks,Power Seats,Power Windows,Rear Window Defogger,Second Row Folding Seat,Second Row Side Airbag,Side Head Curtain Airbag,Steel Wheels,Tachometer,Telescopic Steering Column,Tilt Steering,Tilt Steering Column,Tire Pressure Monitor,Traction Control,Trip Computer,Trunk Anti-Trap Device,Vehicle Anti-Theft,Vehicle Stability Control System",https://www.cargurus.com/Cars/inventorylisting/vdp.action?listingId=376600701&entitySelectingHelper.selectedEntity=d292&sourceContext=google&cgfv=0.25&cgfr=3&cgfab=Q&ax8324=503&px8324=p2&dnetworktype=r&cgfdate=2024123&cgfloc=en&pg8324=pmx&type=&kw=&matchtype=&ad=&placement=&device=c&devicemodel=&adposition=&cp=20489805974&adg=&fi=&tid=&lc=9005925&lm=&tgt=&aceid=&cgsp=sp274563&gad_source=1&gclid=CjwKCAiAzc2tBhA6EiwArv-i6aBkJ0YmdAHOi0jDdbQGT0juPcPY8VbPy2jvLx4NZd85PN6es7YHKRoCfIIQAvD_BwE&pid=view_vdp_listing_btn#listing=376600701,https://drive.google.com/open?id=1pKNYCbUXsK0eZh3bOAUWR4TSDTEow3Qp
Toyota,Camry,Dealer,9209,2014,PA,127628,4,Gold,Automatic,4T4BF1FK0ER347318,2.5L 4-Cylinder Gas Engine,"BEING SOLD AS TRADED, AS IS **ABSOLUTELY NO WARRANTY**, BLUETOOTH CONNECTIVITY!, CRUISE CONTROL!, FACTORY MOONROOF!, Cloth.


Cars cost less in Grafton! Serving the communities of Grafton, Fairmont, Morgantown, Bridgeport, and Clarksburg for 50 Years!

25/35 City/Highway MPG",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=698976289&listingTypes=USED&startYear=2014&makeCode1=TOYOTA&modelCode1=CAMRY&sem=1&store=1071376&LNX=SPGOOGLE&utm_source=GOOGLE&utm_medium=sem_listings-vla_perf&utm_campaign=at_na_na_national_evergreen_roi_na_na&utm_content=feed_na_na_na_na_spgooglenonbrandvla_na&utm_term=&gad_source=1&gclid=CjwKCAiAzc2tBhA6EiwArv-i6bxcIpEdgB7NEdkZKThnVj8486Dq8TJOusEEVLFYEg1ZcWVOVBwinhoCWIcQAvD_BwE&gclsrc=aw.ds,https://drive.google.com/open?id=1dflZ7ViN1gq_PcfgtxXVCDTVTh7OinQR
Toyota,Camry,Dealer,13495,2015,OH,64585,4,Predawn Gray Mica ,Automatic,4T4BF1FK4FR503605,2.5L I4 16V MPFI DOHC,"All paperwork relating to financing/purchase of a vehicle is available to be done at the comfort of your home. Vehicles can also be shipped right to your doorstep. Contact us for details on how you can purchase your new vehicle without leaving your home. 6 Month/7,500 Mile Nationwide Warranty Included!!! 2015 TOYOTA CAMRY LE 2.5L I4 ENGINE 6-SPEED AUTOMATIC TRANSMISSION PREDAWN GRAY MICA EXTERIOR ASH INTERIOR GREAT COLOR COMBO! ~~~For more photos visit ~~~SILVERSTARAKRON.COM~~~Call: 330-990-5800 ~~~ ENTERTAINMENT: AM/FM RADIO CD PLAYER USB PORT AUX PORT BLUETOOTH AUDIO INTERIOR: CLOTH SEATS POWER DRIVER SEAT AUDIO CONTROLS ON STEERING WHEEL CRUISE CONTROL ON STEERING WHEEL MECHANICAL & SAFETY: BACKUP CAMERA TRACTION CONTROL ELECTRONIC STABILITY CONTROL EXTERIOR: POWER SIDE VIEW MIRRORS AUTOMATIC HEADLIGHTS 16 STEEL WHEELS W/COVERS ~~~Vehicle Holds a Rebuilt Title in this case vehicle was recovered after theft ~~~~Call: 330-990-5800 FOR MORE INFO ~~~Nationwide shipping available~~~ ..MOST VEHICLES QUALIFY FOR EXTENDED WARRANTIES PLEASE ASK THE DEALER FOR FURTHER INFORMATION.....IT IS THE CUSTOMERS RESPONSIBILITY TO DOUBLE-CHECK ALL OPTIONS AND ACCESSORIES. Eye it â try it â buy it!
",https://www.cars.com/vehicledetail/6a414899-d7a0-4d9c-9cb2-1e198b978e92/?store=5363320&utm_source=google&utm_medium=cpc&utm_campaign_id=20361248372&utm_trusted=TRUE&network=x&aff=acqgeosem51&KNC=acqgeosem51&gad_source=1&gclid=CjwKCAiAzc2tBhA6EiwArv-i6SVuzMBxFOrKEvoC0zCI8XTPqfQ6-Se5OPYBgnwEfKBu025Q0zWqNBoCg3UQAvD_BwE,https://drive.google.com/open?id=1oK5ygS_-DMgd2FaBtwtlHWi2diYM8ydB
Toyota,Corolla,Dealer,15590,2018,PA,100361,4,White,Automatic,5YFBURHE3JP828083,"4-Cyl, 1.8 Liter",,https://www.carvana.com/vehicle/lt/2900150?store=Carvpit&utm_source=google&utm_medium=vla&utm_campaign=20420295754&utm_content=&utm_target=&utm_creative=&utm_device=c&utm_adposition=&gad_source=1&gclid=CjwKCAiAzc2tBhA6EiwArv-i6bmXP2CSVCEAUFIiYDyHvhp0IQMFebiPlp6RO6RU6WurzowQFmHrCBoCnFAQAvD_BwE,https://drive.google.com/open?id=1ukVKxaV-2NfayOlVJtOmbDjyrsYDL-Of
Toyota,Corolla,Dealer,16590,2020,PA,55873,4,N/A,Automatic,JTDEPRAE1LJ095330,1.8 Liter," KBB.com 10 Coolest New Cars Under $20,000. Boasts 38 Highway MPG and 30 City MPG! This Toyota Corolla boasts a Regular Unleaded I-4 1.8 L/110 engine powering this Variable transmission. Wheels: 16"" Wide Vent Steel, Wheels w/Full Wheel Covers, Variable Intermittent Wipers.

This Toyota Corolla Comes Equipped with These Options
Urethane Gear Shifter Material, Trunk Rear Cargo Access, Trip Computer, Transmission: Continuously Variable (CVTi-S), Tires: P205/55R16 All-Season, Strut Front Suspension w/Coil Springs, Steel Spare Wheel, Single Stainless Steel Exhaust, Side Impact Beams, Seats w/Cloth Back Material.

Visit Us Today
Stop by C. Harper Chevrolet East located at 8282 US-22, New Alexandria, PA 15670 for a quick visit and a great vehicle!",https://www.charperchevyeast.com/VehicleDetails/used-2020-Toyota-Corolla-LE_CVT_%28Natl%29-NEW_ALEXANDRIA-PA/5730936160?store=CHarperChevyEast&sd_campaign=&sd_digadprov=purecars&sd_channel=search&sd_campaign_type=google&sd_program=tier3&sd_adid=&sd_digadcid=20758992859&sd_keyword=&sd_adgroup=&gclid=CjwKCAiAzc2tBhA6EiwArv-i6XDnAhOlxrGCvJsgn3hsRU7Y-QUVyjoJIoSZC-7OmPMeCKGUsf0AXxoCvjMQAvD_BwE,https://drive.google.com/open?id=1JLD4MSIu4K6CTnLL-TAiH14pJ2xRPVjq
Toyota,Rav4,Dealer,11888,2013,OH,131415,4,Black,Automatic,JTMRFREV8DD014922,2.5L I4 16V MPFI DOHC,At least 1 accident or damage was reported. At least 1 open recall was reported.,https://www.cars.com/vehicledetail/2c4b72ce-2bbc-45d7-9cc0-5dff8ea4b509/?store=192463&utm_source=google&utm_medium=cpc&utm_campaign_id=20361248372&utm_trusted=TRUE&network=x&aff=acqgeosem51&KNC=acqgeosem51&gad_source=1&gclid=CjwKCAiAzc2tBhA6EiwArv-i6eXLJIMQPDjbjdgn3Pl0jhld_5DX15X1LEPgEpHnQO47szNMUD2NfRoCL9gQAvD_BwE,https://drive.google.com/open?id=1OL8zL9kqwSKgSqC42q9or7Lg6kEbrtP4
Toyota,Corolla,Individual,9599,2009,"820 Camp Horne Rd Pittsburgh, PA 15237",73000,, Tan,Automatic, 2T1BU40E29C183811,1.8L I4 16V MPFI DOHC,,https://www.cars.com/vehicledetail/799515d7-5d16-4354-8c0a-65b7d3feb34e/,https://drive.google.com/open?id=1GYJy2yyA3ca5lTg467NrnIlSSbE20tZ-
Toyota,Camry,Dealer,13799,2014,"1111 S Main St Hampstead, MD 21074",57107,,White,Automatic, 4T1BF1FK0EU739564,2.5L I4 16V MPFI DOHC,,https://www.cars.com/vehicledetail/1d0572ef-4e31-48f2-9a24-33f1d7df071c/,https://drive.google.com/open?id=1eD_CENQvsqVKnVvcYdPYapinhiImHArZ
Toyota,Camry,Dealer,28400,2023,"1599 Columbus Pike Delaware, OH 43015",33234,,Midnight Black Metallic,Automatic, 4T1K61AK8PU103212, 2.5L I4 16V PDI DOHC,,https://www.cars.com/vehicledetail/07d08707-c729-4e0b-bbcd-2592496be58a/,https://drive.google.com/open?id=1JDarF1ZA9jLQ0Z9EVbra69u3T5tMWOVS
Toyota,Rav4,Dealer,27998,2020,"16411 Shady Grove Rd Gaithersburg, MD 20877",30520,, Gray,Automatic,2T3P1RFV0LC077469,2.5L I4 16V PDI DOHC,,https://www.cars.com/vehicledetail/d92ea683-c24f-44b0-84ac-268779aba928/,https://drive.google.com/open?id=1sIi4x-oMRFpN_u6-AJKHfkHIDjVmYuVc
Toyota,Highlander,Dealer,21998,2019,"5400 Glenway Ave Cincinnati, OH 45238",27877,,Blue Streak Metallic,Automatic,4T1B11HK3KU161029,2.5L I4 16V PDI DOHC,,https://www.cars.com/vehicledetail/76c6f8b1-a750-4aa0-a9cd-a8865cf21026/,https://drive.google.com/open?id=1SZ7qa1LxL2OMOG6T74tJ85rCvLHN9Udm
Toyota,Highlander,Dealer,20797,2021,"9500 Kings Auto Mall Rd Cincinnati, OH 45249",65117,,Celestial Silver Metallic,Automatic,4T1G11AK9MU467008,2.5L I4 16V PDI DOHC,,https://www.cars.com/vehicledetail/39e681a3-701b-4424-85f6-51cf5f3266f0/,
Toyota,Camry,Dealer,5122,2011,"920 Plaza St Findlay, OH 45840",264997,,Magnetic Gray Metallic,Automatic,4T4BF3EK5BR174940,2.5L I4 16V MPFI DOHC,,https://www.cars.com/vehicledetail/b4f29977-1ee9-4638-b360-22e49000fe4e/,https://drive.google.com/open?id=1pPf4LRx7QABic-RmnAVM7ROFhXq11Of-
Toyota,Corolla,Individual,20589,2021,PA,5025,,Blizzard Pearl,Automatic,5YFEPMAE5MP179523,1.8L I4 16V MPFI DOHC,,https://www.cars.com/vehicledetail/bbe308c8-8071-46a4-9555-6c34617a5389/?attribution_type=premier,https://drive.google.com/open?id=1GTjXhBZd3r5pCu_ljpm7HF4QUucCa6GH
Toyota,Corolla,Dealer,16867,2021,"5450 University Blvd Moon TWP, PA 15108",60848,,Black Sand Pearl,Automatic,5YFEPMAE9MP210644,1.8L I4 16V MPFI DOHC,"Driveway Subaru of Moon Township is pumped up to offer this good-looking 2021 Toyota Corolla in Black Sand Pearl. This vehicle has been inspected by our award winning service team and comes with the following features;

Lithia Ltd Warranty; 60 day/3000 mile Lithia Limited Warranty Bluetooth Hands Free Cellphone Lane Departure Warning Adaptive Cruise Control AM/FM Radio: SiriusXM Apple CarPlay/Android Auto Electronic Stability Control Exterior Parking Camera Rear Front Bucket Seats Heated Power Door Mirrors Premium Fabric Seat Trim Steering Wheel Mounted Audio Controls Wheels: 16 Wide Vent Steel.


30/38 City/Highway MPG


Subaru of Moon Township is now Driveway Subaru of Moon Township. WhatÃ¢??s new? At Driveway Subaru of Moon Township you are in control. Car shopping evolved! Negotiation-free environment with no hidden fees - Upfront market-based pricing - YouÃ¢??ll deal with just one person for the entire buying process Ã¢?? 7-day money-back guarantee - Access to nationwide pre-owned inventory - Lifetime Pennsylvania State Inspections. Let us help you find the deal you re looking for near Pittsburgh North Hills Cranberry Twp Wexford Eastern Ohio and Weirton WV. We are located at 5450 University Boulevard 15108 just minutes away from Robert Morris University and Pittsburgh International Airport. Start your journey today by calling us at 724-782-3424 or visit us online at www.drivewaysubarumoon.com.",https://www.cars.com/vehicledetail/18b4b541-705f-4e06-8005-dc5470b21c34/,https://drive.google.com/open?id=11sGIzQuDz1QeIr3loDDjNDZ6mg0U_Cjn
Toyota,Rav4,Dealer,7500,2006,"200 Putnam Ave Marietta, OH 45750",150182,,Red,Automatic,JTMZD33V265016944, 2.4L I4 16V MPFI DOHC,,https://www.cars.com/vehicledetail/db767f05-3559-4fc5-99c6-9a4fcd68cf1d/,https://drive.google.com/open?id=1R0uxf9nTlz9wzytIEcuTLLdq_6A0IFUn
Toyota,Corolla,Dealer,5100,2013,"Smithtown, New York, United States",16355,4,Gray,Manual,2T1BU4EE6DC101631,1.8L DOHC SFI 16-Valve VVT-i I4 Engine,"**JUST 16K ORIGINAL MILES** **1 OWNER, CLEAN CAR FAX, NON SMOKER ! SUPER RARE FIND!! SUPER CLEAN INSIDE AND OUT, ALL 4 TIRES ARE IN EXCELLENT CONDITION!! RUNS AND DRIVES FLAWLESSLY!!! Automatic , Ice Cold A/C , AM/FM Stereo CD , ABS Brakes , Tilt Wheel , Cruise control , And Much More.... CLICK VIEW ALL IMAGES TO SEE OVER 50 PHOTOS ! My name Is Dennis Contact me at 631-731-1562. I will be happy to help. CLICK VIEW ALL IMAGES TO SEE OVER 50 PHOTOS ! My name Is Dennis Contact me at 631-731-1562. I will be happy to help.",https://www.ebay.com/itm/134897833976?hash=item1f688997f8:g:BRAAAOSw07xlXyuG,
